y,z,p.score,sd10a_base,sd10b_base,sd10c_base,sd10d_base,sd10e_base,sd10f_base,sd10g_base,sd10h_base,girl,sd06a_base,sd06b_base,sd06c_base,sd06d_base,sd06e_base,sd06f_base,sd06g_base,z_effort_base,z_belonging_base,z_selfesteem_base,z_perfgoal_base,z_perseverance_base,teach_growthm_base,teach_fail_enhance_base,teach_self_efficacy_base,district,schoolid
0.5909486411546835,0,0.038906226266958825,1,0,0,0,0,0,0,0,0,-0.00917946542110204,-0.2886963368929952,-3.632895357064317,-0.1413734241107169,-0.3501784318637764,-0.2555444643625148,-2.5307116799246585,0.33513656869605796,0.631747067902348,1.4683052604792344,0.05562881425937879,-1.4683097916338987,0.9114575753999332,0.08486990437604974,0.2421478854802248,4,101059
3.2635213195427832,0,0.038906226266958825,1,0,1,1,1,1,0,0,1,-0.00917946542110204,-0.2886963368929952,0.01112923660793715,0.01340659523062672,-0.05790582183659606,0.7092810872783237,0.07912462655990732,1.283080939484089,0.9868461690249418,2.237741474345396,1.56162635529795,2.206138725029684,0.9114575753999332,0.08486990437604974,0.2421478854802248,4,101059
1.0211730089760314,0,0.038906226266958825,1,0,0,0,0,0,0,0,0,-0.00917946542110204,0.5626784511320331,-1.89764555055372,-0.2961534434520605,0.2343667881905843,0.3876725700647109,-2.5307116799246585,-2.034725091037954,-0.7886507293883342,0.6988692262805919,0.432128401468724,-1.4683097916338987,0.9114575753999332,0.08486990437604974,0.2421478854802248,4,101059
1.6846675742220525,0,0.038906226266958825,1,0,0,0,0,0,0,0,0,-0.6979316407493362,-0.2886963368929952,-4.326995279668556,-0.1413734241107169,-0.05790582183659606,-0.4163487229693213,-0.09486446053906372,0.33513656869605796,0.27664799705802184,-0.45528494479571807,-1.0738694387545915,0.9813225129683616,0.9114575753999332,0.08486990437604974,0.2421478854802248,4,101059
-0.5764354698816369,0,0.038906226266958825,1,0,0,0,0,0,0,0,0,-1.558871859909629,-0.2886963368929952,-3.9799453183664366,-0.2961534434520605,-2.2499503970404486,-1.3811742746101598,-3.4006571154195138,0.33513656869605796,0.631747067902348,1.0835872733244998,-1.4503686669422438,-0.24349365427281652,0.9114575753999332,0.08486990437604974,0.2421478854802248,4,101059
3.3898348024617135,0,0.038906226266958825,1,0,0,0,1,0,0,0,0,-0.00917946542110204,0.3924034935270274,-0.16239574404312257,0.01340659523062672,1.1111846182721252,0.5484768286715174,0.9490700620547624,0.33513656869605796,0.631747067902348,1.4683052604792344,1.1851272467841956,0.5730504422812543,0.9114575753999332,0.08486990437604974,0.2421478854802248,4,101059
1.5197615077392441,0,0.038906226266958825,1,0,0,1,1,0,0,1,0,-0.00917946542110204,-0.2886963368929952,1.0522791205142956,-0.2961534434520605,-0.20404212685018625,0.5484768286715174,0.07912462655990732,1.283080939484089,0.631747067902348,1.4683052604792344,0.05562881425937879,0.5730504422812543,0.9114575753999332,0.08486990437604974,0.2421478854802248,4,101059
1.2969348250158932,0,0.038906226266958825,1,0,0,1,1,0,0,1,1,-0.6979316407493362,-0.2886963368929952,-1.5505955892516003,0.01340659523062672,-0.05790582183659606,-0.0947402057557084,0.07912462655990732,1.283080939484089,0.631747067902348,1.853023367412315,-0.6973697917082975,0.9813225129683616,0.9114575753999332,0.08486990437604974,0.2421478854802248,4,101059
3.139718652209071,0,0.038906226266958825,1,0,0,0,1,0,0,1,0,0.1630085784109565,-0.2886963368929952,0.01112923660793715,0.16818661457197034,-0.20404212685018625,0.3876725700647109,0.07912462655990732,1.7570534688285226,1.3419462996086322,1.853023367412315,1.9381259425072952,1.7978666543425763,0.9114575753999332,0.08486990437604974,0.2421478854802248,4,101059
2.3325328958968514,0,0.038906226266958825,1,0,0,1,1,0,0,0,1,0.1630085784109565,-0.2886963368929952,0.35817919791005665,0.16818661457197034,0.9650483132585352,0.8700853458851302,0.07912462655990732,-0.6128081609967573,-0.43355114381345966,1.853023367412315,-0.6973697917082975,-0.6517657100198759,0.9114575753999332,0.08486990437604974,0.2421478854802248,4,101059
1.3489429696187898,0,0.16689453581028282,1,0,0,0,1,1,0,0,0,-0.6979316407493362,-0.4589712944980008,-0.16239574404312257,-0.4509334627934041,-0.6424510418909567,-0.5771529815761277,-0.09486446053906372,-0.13883564660668957,-1.4988494160858024,-0.07056689026566365,0.432128401468724,0.1647784014742429,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
1.854901307076138,0,0.16689453581028282,1,0,0,1,1,1,0,1,1,-0.5257435969172777,1.07350332394705,-0.16239574404312257,0.01340659523062672,0.08823048317699411,0.22686831145790448,0.4271028007578494,-0.13883564660668957,-2.2090479816702007,0.6988692262805919,-2.203367362665343,-1.0600377209467913,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
1.1674512102072403,0,0.16689453581028282,1,0,1,1,1,1,1,0,1,-0.35355555308521913,0.22212853592202175,-0.6829706859963017,0.01340659523062672,-0.3501784318637764,-0.0947402057557084,-0.09486446053906372,-2.034725091037954,-1.853948941104142,-0.07056689026566365,0.432128401468724,-0.6517657100198759,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
2.302103994149215,0,0.16689453581028282,1,0,0,1,1,1,1,1,1,0.33519662224301505,0.5626784511320331,-0.8564956666473615,0.01340659523062672,-0.05790582183659606,-0.0947402057557084,0.07912462655990732,-2.034725091037954,-2.2090479816702007,-0.45528494479571807,-1.4503686669422438,-0.24349365427281652,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
2.0966845438935824,0,0.16689453581028282,1,0,0,1,1,1,0,1,1,-0.35355555308521913,0.5626784511320331,-0.509445705345242,-0.2961534434520605,0.38050309320417447,-0.4163487229693213,0.25311371365887836,-1.56075256169352,-2.2090479816702007,-0.45528494479571807,0.8086277194117993,-2.6931258841748367,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
3.550519313814029,0,0.16689453581028282,1,0,1,1,1,1,1,1,1,-0.35355555308521913,0.7329534087370387,-0.8564956666473615,0.01340659523062672,-0.20404212685018625,0.22686831145790448,-0.26885354763803476,-2.5086973811125315,-3.2743461933860085,-1.224721008938947,-0.3208705036836965,-1.0600377209467913,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
2.447285684484929,0,0.16689453581028282,1,1,1,1,1,1,1,1,0,-0.1813675092531606,0.5626784511320331,-0.509445705345242,-0.1413734241107169,0.08823048317699411,0.06606405285109804,-0.4428426347370058,-0.6128081609967573,-0.43355114381345966,-0.07056689026566365,-0.6973697917082975,0.1647784014742429,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
0.005016761548223725,0,0.16689453581028282,1,0,1,1,1,1,1,1,0,-0.8701196845813948,-1.821170955338046,-0.8564956666473615,-0.4509334627934041,-0.3501784318637764,-0.2555444643625148,-0.4428426347370058,-1.0867803912538707,-1.4988494160858024,-0.07056689026566365,-0.3208705036836965,0.5730504422812543,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
4.952429823325292,0,0.16689453581028282,1,0,0,0,1,1,0,1,1,-0.35355555308521913,0.7329534087370387,-0.509445705345242,0.4777466532546576,0.08823048317699411,1.191693863098743,0.4271028007578494,-1.56075256169352,-0.43355114381345966,-0.8400029618950393,0.05562881425937879,0.1647784014742429,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
2.1217804754599254,0,0.16689453581028282,1,0,0,1,1,1,0,1,1,-0.00917946542110204,-0.9697961673130178,-0.6829706859963017,-0.2961534434520605,0.08823048317699411,-0.5771529815761277,-0.26885354763803476,-2.034725091037954,-1.4988494160858024,-0.07056689026566365,-1.0738694387545915,-0.24349365427281652,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
3.457826169017961,0,0.16689453581028282,1,0,0,1,1,1,1,0,0,-0.6979316407493362,0.7329534087370387,-0.8564956666473615,-0.2961534434520605,-0.3501784318637764,0.5484768286715174,-0.09486446053906372,-2.034725091037954,-2.9192472739330197,-0.45528494479571807,-1.0738694387545915,-1.4683097916338987,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
1.486232879417025,0,0.16689453581028282,1,0,0,0,1,1,0,0,0,-0.6979316407493362,-1.4806210401280346,-0.6829706859963017,-0.4509334627934041,-0.3501784318637764,-0.4163487229693213,-0.26885354763803476,-2.5086973811125315,-3.984545485648827,-1.9941571030267624,-0.3208705036836965,-0.6517657100198759,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
4.607071210312296,0,0.16689453581028282,1,0,1,0,1,1,1,1,0,-0.6979316407493362,0.05185357831701612,0.1846542172589969,0.4777466532546576,0.08823048317699411,-0.4163487229693213,-0.09486446053906372,-2.5086973811125315,-2.9192472739330197,-0.8400029618950393,1.9381259425072952,-1.0600377209467913,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
3.2680063967104562,0,0.16689453581028282,1,1,0,1,1,1,1,1,1,-0.35355555308521913,0.5626784511320331,-0.6829706859963017,0.3229666339133139,0.2343667881905843,-0.4163487229693213,0.4271028007578494,-2.034725091037954,-2.56414762780161,-0.45528494479571807,-1.4503686669422438,-0.24349365427281652,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
1.4291950372977453,0,0.16689453581028282,1,0,0,0,1,1,0,1,0,-0.6979316407493362,-0.11842137928798951,-1.203545627949481,-0.4509334627934041,-0.05790582183659606,-0.5771529815761277,0.07912462655990732,-0.13883564660668957,-2.2090479816702007,-0.07056689026566365,0.05562881425937879,-0.24349365427281652,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
0.24236980303472544,0,0.16689453581028282,1,0,0,1,1,1,0,0,0,-0.5257435969172777,-0.6292462521030064,-0.509445705345242,-0.2961534434520605,-0.3501784318637764,-0.2555444643625148,0.07912462655990732,-0.6128081609967573,-1.853948941104142,0.6988692262805919,-0.3208705036836965,0.5730504422812543,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
2.839735755726446,0,0.16689453581028282,1,0,0,1,1,1,0,1,1,-0.1813675092531606,-0.4589712944980008,-0.6829706859963017,-0.2961534434520605,0.2343667881905843,-0.2555444643625148,0.6010918878568204,0.8091091279492236,-2.2090479816702007,0.6988692262805919,-2.203367362665343,-0.6517657100198759,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
0.2504886955672253,0,0.16689453581028282,1,0,0,0,1,1,0,0,0,-0.6979316407493362,-1.9914459129430515,-0.8564956666473615,-0.4509334627934041,-0.3501784318637764,-0.4163487229693213,-0.26885354763803476,-0.13883564660668957,-1.1437497699543928,-0.8400029618950393,-0.3208705036836965,0.9813225129683616,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
2.6562311084459433,0,0.16689453581028282,1,0,0,0,1,1,0,0,0,-0.8701196845813948,-0.2886963368929952,-0.16239574404312257,-0.4509334627934041,-0.49631473687736655,-0.4163487229693213,-0.26885354763803476,-3.4566419612616865,-6.825340716890982,0.6988692262805919,-0.3208705036836965,0.5730504422812543,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
1.4954121987152342,0,0.16689453581028282,1,0,1,1,1,1,1,0,0,-0.8701196845813948,-0.4589712944980008,-0.509445705345242,-0.1413734241107169,-0.3501784318637764,-0.0947402057557084,-0.6168317218359769,-1.56075256169352,-0.7886507293883342,0.31415114929209753,-1.4503686669422438,-1.0600377209467913,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
1.9539950057775988,0,0.16689453581028282,1,1,1,1,1,1,1,0,1,-0.5257435969172777,0.22212853592202175,-0.6829706859963017,-0.4509334627934041,-0.3501784318637764,-0.5771529815761277,0.4271028007578494,-0.6128081609967573,-1.853948941104142,-0.45528494479571807,0.05562881425937879,-1.0600377209467913,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
3.879066645448083,0,0.16689453581028282,1,1,1,1,1,1,1,1,1,0.1630085784109565,1.2437782815520555,-0.509445705345242,-0.1413734241107169,0.08823048317699411,0.06606405285109804,0.4271028007578494,-0.6128081609967573,-2.2090479816702007,-0.45528494479571807,-1.0738694387545915,-0.6517657100198759,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
1.9068376054801435,0,0.16689453581028282,1,0,0,0,1,1,0,1,1,-0.35355555308521913,-0.4589712944980008,-0.6829706859963017,-0.4509334627934041,-0.05790582183659606,0.3876725700647109,0.25311371365887836,-1.0867803912538707,0.9868461690249418,-1.224721008938947,-1.0738694387545915,-0.6517657100198759,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
0.9348555933916596,0,0.16689453581028282,1,0,1,1,1,1,0,0,1,1.0239487975712491,-1.1400711249180235,-0.8564956666473615,-0.1413734241107169,-0.05790582183659606,-0.0947402057557084,0.25311371365887836,-2.034725091037954,-1.4988494160858024,-0.07056689026566365,-1.0738694387545915,-0.6517657100198759,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
4.277179403453661,0,0.16689453581028282,1,0,1,1,1,1,1,0,0,-0.1813675092531606,1.07350332394705,-0.6829706859963017,0.6325266725960011,0.08823048317699411,-0.0947402057557084,1.2970482362527047,-0.13883564660668957,-1.1437497699543928,0.31415114929209753,0.05562881425937879,-0.24349365427281652,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
1.3776419898382004,0,0.16689453581028282,1,0,0,1,1,1,0,0,1,-0.1813675092531606,-0.6292462521030064,-0.8564956666473615,-0.1413734241107169,-0.7885873469045469,-0.5771529815761277,-0.4428426347370058,-1.0867803912538707,-0.7886507293883342,-0.8400029618950393,-1.4503686669422438,-0.24349365427281652,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
2.2432809681478476,0,0.16689453581028282,1,0,0,1,1,1,0,1,1,0.33519662224301505,1.4140532391570613,-0.16239574404312257,0.3229666339133139,-0.3501784318637764,1.030889604491937,0.07912462655990732,0.8091091279492236,-1.1437497699543928,1.853023367412315,-2.203367362665343,-0.24349365427281652,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
4.155305308894083,0,0.16689453581028282,1,0,1,1,1,1,1,1,1,-0.00917946542110204,0.5626784511320331,-0.509445705345242,-0.1413734241107169,0.5266393982177646,1.834910897525969,-0.4428426347370058,-1.56075256169352,-1.853948941104142,-0.45528494479571807,-0.6973697917082975,0.1647784014742429,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
5.881561982293767,0,0.16689453581028282,1,1,0,0,1,1,0,0,1,-0.00917946542110204,1.4140532391570613,-0.6829706859963017,0.3229666339133139,0.2343667881905843,0.22686831145790448,0.9490700620547624,-0.6128081609967573,-1.853948941104142,-0.45528494479571807,-0.3208705036836965,-0.24349365427281652,0.09035818871773998,0.08486990437604974,-0.18035875558983216,4,101200
0.2553269242744111,0,0.09983149255314674,1,0,0,1,1,1,0,0,0,-0.5257435969172777,-0.6292462521030064,-0.8564956666473615,0.4777466532546576,-0.6424510418909567,-0.7379572401829342,-0.6168317218359769,-1.0867803912538707,0.9868461690249418,1.853023367412315,0.432128401468724,-1.4683097916338987,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
2.0470765056329716,0,0.09983149255314674,1,0,1,1,1,1,1,0,1,-0.00917946542110204,-0.11842137928798951,0.35817919791005665,0.3229666339133139,0.08823048317699411,-0.2555444643625148,-0.4428426347370058,-0.6128081609967573,0.631747067902348,-0.45528494479571807,1.56162635529795,0.5730504422812543,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
6.075311538085045,0,0.09983149255314674,1,0,0,1,1,1,0,0,1,1.0239487975712491,0.05185357831701612,0.7052291592121761,0.6325266725960011,0.38050309320417447,1.513302380312356,2.16699367174756,-0.13883564660668957,0.631747067902348,-0.07056689026566365,1.56162635529795,0.1647784014742429,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
0.17437031277667642,0,0.09983149255314674,1,0,1,1,1,1,1,1,1,-0.35355555308521913,-0.2886963368929952,0.7052291592121761,0.7873066919373448,-0.05790582183659606,-0.4163487229693213,-0.4428426347370058,-0.13883564660668957,0.631747067902348,1.4683052604792344,-1.4503686669422438,-1.0600377209467913,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
-0.01994985840222291,0,0.09983149255314674,1,0,1,1,1,1,1,1,1,-0.35355555308521913,-0.6292462521030064,-0.8564956666473615,0.3229666339133139,-0.20404212685018625,-0.7379572401829342,-0.6168317218359769,0.8091091279492236,1.3419462996086322,-0.07056689026566365,-1.4503686669422438,-1.8765818623210064,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
2.308902493769826,0,0.09983149255314674,1,0,1,1,1,1,1,1,1,-0.35355555308521913,-0.11842137928798951,0.35817919791005665,0.6325266725960011,0.5266393982177646,-0.5771529815761277,0.4271028007578494,-0.6128081609967573,-0.43355114381345966,1.4683052604792344,0.8086277194117993,-1.4683097916338987,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
2.2416267633096374,0,0.09983149255314674,1,0,1,1,1,1,0,0,0,-0.6979316407493362,-0.6292462521030064,-0.6829706859963017,0.3229666339133139,-0.20404212685018625,-0.8987614987897405,-0.6168317218359769,-2.034725091037954,0.27664799705802184,1.4683052604792344,0.432128401468724,-1.0600377209467913,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
5.051954916577531,0,0.09983149255314674,0,0,0,0,1,0,0,0,1,0.6795727099071321,0.3924034935270274,1.225804101165355,0.6325266725960011,0.2343667881905843,1.030889604491937,0.9490700620547624,1.7570534688285226,0.9868461690249418,-0.45528494479571807,-0.6973697917082975,1.389594583655469,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
1.4982998994246703,0,0.09983149255314674,1,0,0,1,1,1,1,1,0,-0.35355555308521913,-0.11842137928798951,-0.509445705345242,0.3229666339133139,-0.49631473687736655,-0.7379572401829342,-0.4428426347370058,1.283080939484089,0.631747067902348,0.6988692262805919,-0.6973697917082975,-0.6517657100198759,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
0.5499328706767648,0,0.09983149255314674,1,0,0,0,1,1,0,0,1,-0.35355555308521913,-0.2886963368929952,-0.3359207246941823,0.3229666339133139,-0.05790582183659606,-0.7379572401829342,-0.7908208089349479,-0.6128081609967573,-0.7886507293883342,1.0835872733244998,1.1851272467841956,-0.6517657100198759,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
2.058444952887524,0,0.09983149255314674,1,0,1,1,1,1,1,0,0,-0.00917946542110204,-0.6292462521030064,-0.8564956666473615,0.7873066919373448,0.38050309320417447,1.030889604491937,0.07912462655990732,-0.6128081609967573,0.631747067902348,-0.45528494479571807,0.432128401468724,0.9813225129683616,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
2.601498268188029,0,0.09983149255314674,1,0,0,1,1,1,0,0,0,-0.5257435969172777,0.7329534087370387,-0.8564956666473615,0.4777466532546576,0.2343667881905843,0.06606405285109804,-0.09486446053906372,-0.13883564660668957,0.27664799705802184,1.4683052604792344,-0.3208705036836965,-0.6517657100198759,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
-0.9937265223333822,0,0.09983149255314674,1,0,1,1,1,1,0,0,0,-0.35355555308521913,-0.6292462521030064,-0.8564956666473615,0.16818661457197034,-0.3501784318637764,-0.8987614987897405,-0.09486446053906372,-1.0867803912538707,-0.07845207675391683,0.31415114929209753,0.05562881425937879,-1.0600377209467913,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
1.8125500293049677,0,0.09983149255314674,1,0,0,1,1,1,0,1,1,-0.5257435969172777,-0.6292462521030064,-0.8564956666473615,0.16818661457197034,-0.7885873469045469,-0.5771529815761277,-0.6168317218359769,1.7570534688285226,1.697045340174691,1.853023367412315,1.56162635529795,1.7978666543425763,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
-0.1760850671720733,0,0.09983149255314674,1,0,1,1,1,1,0,1,0,-0.00917946542110204,-0.4589712944980008,-0.6829706859963017,0.4777466532546576,-0.3501784318637764,0.06606405285109804,0.07912462655990732,-1.0867803912538707,-0.43355114381345966,2.237741474345396,0.05562881425937879,-1.0600377209467913,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
-1.2505723599459064,0,0.09983149255314674,1,0,0,0,1,1,0,0,1,-0.00917946542110204,-0.6292462521030064,-0.509445705345242,0.4777466532546576,-0.3501784318637764,-0.4163487229693213,-0.4428426347370058,-0.6128081609967573,-0.7886507293883342,-1.224721008938947,0.05562881425937879,-0.6517657100198759,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
8.947072614098994,0,0.09983149255314674,1,0,1,1,1,0,1,0,1,0.8517607537391907,1.584328196762067,1.0522791205142956,1.096866730620032,0.2343667881905843,1.834910897525969,1.645026410450647,-0.6128081609967573,0.27664799705802184,1.4683052604792344,0.05562881425937879,0.9813225129683616,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
3.7053121726943803,0,0.09983149255314674,1,0,1,1,1,1,1,1,0,-0.5257435969172777,-0.6292462521030064,-0.8564956666473615,0.4777466532546576,-0.7885873469045469,-0.7379572401829342,-0.4428426347370058,0.33513656869605796,0.27664799705802184,2.237741474345396,0.05562881425937879,0.1647784014742429,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
-0.6366584059061526,0,0.09983149255314674,1,0,1,1,1,1,0,0,0,-0.35355555308521913,-0.2886963368929952,-0.8564956666473615,0.3229666339133139,-0.6424510418909567,-0.5771529815761277,-0.4428426347370058,-1.0867803912538707,-0.7886507293883342,-0.07056689026566365,-0.6973697917082975,-1.0600377209467913,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
3.790846798228102,0,0.09983149255314674,1,0,1,0,1,1,0,1,1,0.6795727099071321,0.5626784511320331,0.35817919791005665,0.6325266725960011,-0.05790582183659606,1.191693863098743,0.9490700620547624,1.283080939484089,0.9868461690249418,1.0835872733244998,-1.8268681344776911,-0.24349365427281652,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
1.6557871588497488,0,0.09983149255314674,1,0,1,0,1,1,0,0,1,-0.5257435969172777,-0.6292462521030064,0.01112923660793715,0.16818661457197034,-0.6424510418909567,-0.7379572401829342,-0.4428426347370058,0.33513656869605796,-0.07845207675391683,0.31415114929209753,0.432128401468724,0.1647784014742429,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
1.1644536253519278,0,0.09983149255314674,1,0,0,1,1,0,0,0,0,-0.6979316407493362,-0.2886963368929952,-0.8564956666473615,0.9420867112786884,0.08823048317699411,-0.8987614987897405,0.07912462655990732,-1.0867803912538707,-1.1437497699543928,1.0835872733244998,0.8086277194117993,-1.8765818623210064,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
3.057907270685742,0,0.09983149255314674,0,0,0,0,1,1,0,0,0,0.6795727099071321,0.5626784511320331,-0.6829706859963017,2.0255468466680937,-0.7885873469045469,1.030889604491937,0.9490700620547624,-0.13883564660668957,0.631747067902348,0.31415114929209753,0.8086277194117993,-0.24349365427281652,-0.18334160684299103,0.9049054906193554,-1.025372037729946,4,101296
2.9905939913076667,0,0.11353021021145984,1,0,0,1,1,1,1,1,0,-0.8701196845813948,-0.11842137928798951,-0.3359207246941823,0.6325266725960011,0.5266393982177646,0.22686831145790448,-0.4428426347370058,0.33513656869605796,0.27664799705802184,0.31415114929209753,0.05562881425937879,0.1647784014742429,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
5.882610303915436,0,0.11353021021145984,1,1,1,1,1,1,1,1,1,0.8517607537391907,-0.6292462521030064,0.01112923660793715,0.6325266725960011,1.1111846182721252,0.3876725700647109,-0.26885354763803476,0.8091091279492236,0.27664799705802184,0.6988692262805919,-1.4503686669422438,1.389594583655469,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
1.9356204723398394,0,0.11353021021145984,1,0,0,1,1,1,1,1,0,-0.35355555308521913,-0.9697961673130178,-0.6829706859963017,-0.1413734241107169,0.38050309320417447,-0.2555444643625148,-0.4428426347370058,0.8091091279492236,1.3419462996086322,0.6988692262805919,1.56162635529795,2.206138725029684,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
4.205634171713973,0,0.11353021021145984,1,1,1,1,1,1,1,1,1,-0.5257435969172777,-0.2886963368929952,-0.16239574404312257,0.6325266725960011,0.38050309320417447,1.030889604491937,-0.26885354763803476,1.283080939484089,-0.7886507293883342,-0.07056689026566365,0.432128401468724,0.9813225129683616,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
1.0297372632098543,0,0.11353021021145984,1,0,0,1,1,0,0,1,0,-0.00917946542110204,-0.9697961673130178,-0.6829706859963017,0.3229666339133139,0.5266393982177646,-0.5771529815761277,-0.4428426347370058,-2.034725091037954,0.27664799705802184,-0.8400029618950393,1.1851272467841956,-1.4683097916338987,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
3.4910121684188624,0,0.11353021021145984,1,0,1,1,1,1,1,0,1,-0.1813675092531606,-0.7995212097080121,0.01112923660793715,0.3229666339133139,0.5266393982177646,1.030889604491937,-0.09486446053906372,-0.13883564660668957,-0.07845207675391683,0.31415114929209753,-0.6973697917082975,0.5730504422812543,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
4.719572183019809,0,0.11353021021145984,1,1,1,1,1,1,1,0,0,-0.6979316407493362,0.05185357831701612,-0.3359207246941823,0.7873066919373448,0.6727757032313548,0.7092810872783237,-0.4428426347370058,-0.6128081609967573,-0.07845207675391683,-0.8400029618950393,-1.4503686669422438,0.1647784014742429,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
4.982854201599985,0,0.11353021021145984,1,0,1,1,1,1,1,1,1,-0.1813675092531606,-0.4589712944980008,-0.3359207246941823,0.3229666339133139,0.6727757032313548,0.8700853458851302,-0.4428426347370058,-0.6128081609967573,-1.853948941104142,-0.45528494479571807,0.432128401468724,-0.6517657100198759,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
8.499143851326467,0,0.11353021021145984,1,0,0,0,1,0,0,0,1,0.6795727099071321,0.22212853592202175,0.1846542172589969,0.7873066919373448,1.841866143340076,1.030889604491937,0.25311371365887836,0.8091091279492236,1.3419462996086322,1.0835872733244998,-2.203367362665343,0.1647784014742429,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
4.070582101669353,0,0.11353021021145984,1,1,1,1,1,1,1,1,0,-0.1813675092531606,-0.7995212097080121,-0.3359207246941823,0.7873066919373448,0.38050309320417447,-0.2555444643625148,-0.4428426347370058,0.8091091279492236,-0.43355114381345966,0.6988692262805919,0.05562881425937879,0.9813225129683616,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
4.4710933490775435,0,0.11353021021145984,1,1,1,1,1,1,1,0,1,-0.6979316407493362,0.05185357831701612,-0.3359207246941823,0.7873066919373448,0.6727757032313548,0.7092810872783237,-0.4428426347370058,-0.13883564660668957,0.27664799705802184,-0.45528494479571807,-0.6973697917082975,0.1647784014742429,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
2.933316734894521,0,0.11353021021145984,1,1,1,1,1,1,1,1,0,-0.8701196845813948,-0.4589712944980008,0.1846542172589969,0.01340659523062672,0.2343667881905843,-0.5771529815761277,-0.26885354763803476,-1.0867803912538707,-1.1437497699543928,0.31415114929209753,0.432128401468724,-0.24349365427281652,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
3.595858699967005,0,0.11353021021145984,1,1,1,1,1,1,0,1,0,-0.1813675092531606,-0.7995212097080121,0.01112923660793715,0.3229666339133139,0.38050309320417447,0.3876725700647109,-0.26885354763803476,-1.0867803912538707,-1.1437497699543928,-0.07056689026566365,-0.3208705036836965,-1.4683097916338987,0.364057984278471,1.3149244568124427,1.5096678086903956,4,101317
